"store_id","review_1","review_2","review_3","rating_1","rating_2","rating_3","food_desert"
"JuMd1jOilzGasg9j0Qf83g","This was my very 1st time patronizing at a Harris Teeter. And I must say, this is a very nice establishment. 

I was out and about with my sew sister and...","Solid grocery store. I feel like they are mostly always stocked and have a great selection of specialty items.

GLOWS:
- The sushi bar has a really good...","Well stocked and organized grocery store. Meat, seafoods, produce and fruits were fresh.  Employees were friendly and helpful. Parking garage directly...",5,4,4,1
"L1915YsFXYdkuXMwNbBwog","This Harris Teeter location is nothing short of awesome!

It's nestled in the shopping center of Canton Crossing with a lot of great stores, has plenty of...","I've done some grocery shopping at this Harris Teeter store when I've been shopping in the area for other things (Michael's mostly), and it's a pretty nice...","This is my second time in this store and I love it.  Its right down the street from my sons job, that's how I discovered it.  It's a bit pricey compared to...",4,3,5,1
"4iTgpJ8Fri5-IOlmF65nsw","I am obsessed with this place! I've only ever tried the takeout margherita pizza, but it is probably the most delicious I've had. The tomato sauce is tangy...","Last week we popped in for the first time after driving by this place more times then I can count. We got here shortly after 1pm and we're able to find a 2...","I have finally decided to come write this review as I have finally become convinced that the new Di Pasquale's is the superior Di Pasquale's. Yes, I miss...",5,5,5,1
"6L-FPdKfZN9ajUUSrDI3zA","This is a marathon gas station on the outside but it used to be a grocery store. Inside the marathon though they still have Jack's deli and they serve the...",NA,NA,5,NA,NA,1
"UyVNcJOctGSDeJw93Bq21w","dont go to the bakery, asked them to do the most simple small little mushroom design and they laughed in my face. An actual joke","I placed an order online through the photo lab and it says that it was delayed however it was place don November 28th and when I spoke to an associate at...","I'm here at 7 am only one register open and none of the self pays the line is back in the clothing aisle I've been here for over 30 minutes and this isn't...",1,1,1,1
"3Ba3nPj2uxaTAnHetF6FGg","This place has been closed for a couple of years now. Yelp needs to update their listings","This place has excellent comfort food. Smoked meats are outstanding. You need to try carry out and you will go back",NA,1,5,NA,1
"9YQKYGa_Dn5wTl1vnhVPUw","Pretty good store... BUT - the red haired guy at the deli cuts the lunch meats, etc.. to thick to save time.. nobody said anything until now, I have...","A normal Kroger, but larger.  This is the store we frequent most and definitely find everything we need when we stop.  Customer service is great and would...","It's the best grocer in town, with friendly staff and competitive prices. The wait in line at the registers is always short even tho it's busy because...",3,4,5,1
"ZO5aTLb_7Z7qnmE53s4Wkg","I have been a Kroger shopper for most of my life, in various states and cities, so I feel that I can offer an unbiased review.. The ordering on line from...","Hands down the best grocery store in the area. If you are willing to get your gas and groceries at the same place you will save so much money.","I have been patronizing Kroger for years; not only here in Ashland, KY but in Columbus, Ohio as well. This Kroger has gotten a lot better recently due to...",5,5,4,1
"CoyFS2Q887Kcn1IeDEA_IA","Now that Foodtown has closed, Stop & Shop is the best alternative to Shoprite in Toms River.  Although their prices are higher than Shoprite, they're not...","Absolutely disgusting!!!! You have ants all over the bathroom that is RIGHT next to the meats and discount food area. Over priced and disgusting and there...","This Stop&Shop isn't the greatest. The parking lot is super small and cramped for a grocery store on the main highway. There were also a group of people...",4,1,2,1
"Zihlg5Uhrp7VOCm93Nk7VQ","Nice little market and deli. Seemed to have a good variety. $4 for the cheesesteak and $1.50 for the hot roast beef sub. Also grabbed a chocolate chip...","I have been coming here for years, and they just reconfirmed my love by offering an invaluable service to the community during Covid.  They are even...","Garbage. Place has changed a lot. Watched a AA employee drop an apple on the floor and proceed to put it in a customers bag. Bruised and filthy produce...",5,4,1,1
"g428REEbAhb4Ngumk5bJ6g","I was visiting from out of town & it was on my list of places to see before I got there because of its historical significance. My Uber driver from the...","Ughhhhhh so the new renovations aren't open yet but the market is open for business got my chicken livers and gizzards and fruit salad .... Too many people...","Stopped here for lunch on Friday on our way into the convention center. I had always been told Faidleys is the place for crab cakes but with them only being...",4,3,4,1
"CbyXUOpH2TgFox46Be2LVQ","Absolutely amazing sausage! 

In Pittsburgh visiting family and came down to the Strip district. They don't have a whole lot of selection, but that's...","Love supporting local businesses.  We found some of the most amazing pork loin, sausages and kielbasas. The employees were very polite and helpful and we...","Growing up in an Italian house we always had an assortment of meat and cheeses. As a kid our parents would bring us to the strip district and we would load...",5,5,5,1
"j87Y1hyifp-XHN5HuVtpPA","I'm always on the lookout for another awesome market and right here needless to say is just that in soo many ways!

So we came in and one of the first...","The best in town!
We have been going to Reyna's for years now. The homemade tortillas cannot be beat. Check the rack in the back for fresh and warm ones....","This is a great little  grocer. They have a small selection of fresh produce, ready to eat foods, and imported goods that can be hard to find. The staff is...",5,5,5,1
"SDjbz2bE_5QosSaEIlmScA","When the new owners took over a few months back I wasn't sure what to expect.

It's the perfect little city bodega. Lots of staple, pantry grocery items as...","What a hidden gem. Sandwiches are huge and delicious. The owners are super friendly. Plus, they sell Leona's. I'm sold!","I love coming to this neighborhood market, the owners are incredibly friendly and the store is filled with great products.  I'm always surprised by...",5,5,5,1
"hsRjct8UiUHU54B983GmcA","OK, so Wholey's is kind of like a Pittsburgh institution. For good reason. As a landlocked city, Wholey's is your best bet when it comes to getting fresh...","Got to try some soup during best in the Burgh. It was just okay. They had NE chowder and some Boston chowder. I like how they had the market set up so you...","I missed home food when I was traveling so I was so happy to have stumbled to this place. They have all your seafood, meats, veggies and everything else you...",5,3,5,1
"1uvcySLWM75MzlLM12F8dA","This is my second visit at this location, a stable well known in the Strip District. It was nice to see that not much had changed in the store look; since...","Pennsylvania Macaroni or Penn Mac for short is by far, one of the best places to get authentic foods from Italy.

You can go to Penn Mac for some amazing...","I felt like a kid in candy store at this place. They have a great collection of imported Italian food labels and some US labels as well. 

They have a great...",5,5,5,1
"z8UI_HufEZbUf9YJG0Fpjg","This is a charming neighborhood store with friendly staff.  The meat is fresh and there's always a wonderful selection of vegetables.  Prior to COVID, we...","This is out neighborhood market.  But I drive 5 miles out of my way to avoid it.  I rarely shop here unless I need something small like a lime,  and even...","This store is ok. The location on CY is gross so I never go there. (It was gross before Ridleys took it over too). The Wyoming Blvd location is cleaner and...",5,1,3,1
"PS4IGQdGctSiR2vUq0IvCw","Local high school, Natrona, needed over 36 dozen donuts within 12 hours. When called, the bakery here immediately jumped on the case and without any hassle...","I am not a walmart fan at all, a necessary place, being on the road and filling prescriptions as needed, BUT, we broke down in their parking lot and they...","It seems kind of odd that a town that is just under 50,000 people has two Walmart stores. I guess the research that needed to be done to make sure two two...",5,5,3,1
"a7fyd-y1REKO0RV-Llc7Xw","There are two great Albertsons here in the small town of Casper; this being the larger of the two sister stores.

This store is complete with a full service...","Spent hundreds of dollars, go homeband i get one bad product. They wnt take it back. Therefore I am calling the corporate office and they can not have me as...","They have a good selection of better quality foods for the most part. The store is always clean and bright and well organized.

I dont usually shop here...",5,1,3,1
"ccKy7Hrtm_lzKvhwxA0pMQ","Just moved to Casper and was looking for something on the lines of Trader Joes or something similar. Natural Grocers was a very pleasant surprise for me. It...","I was so excited when this business came to casper! We have needed a healthier option for way too long. They have the best produce, and if you want to get...","I have a long ongoing relationship with NG. Judge me not but one of my life goals is to visit them all. Having said that and realizing I'm in Casper I am...",5,5,4,1
"8ZrWGZVIn8qXC-I3kXGLZw","Cute little gem tucked away in a neighborhood. Picked up some shrimp and pasta here one evening. The shrimp were huge! Also had their seafood chowder -...","I would like to like this place. Stopped looking for lunch on a road trip. The place is nicely set up and very aesthetically pleasing. Unfortunately, things...","Grant street grocery is a great place for ""artisanal extras"" with a good mix of locally sourced and exotic inventory. When we moved to Casper I visited once...",5,3,5,1
"n_U5OYHqCfRlo2nhiI9Cmw","Receipt checkers are ridiculous. If you want to be certain people aren't shoplifting maybe employ people to run the registers. If I wanted to be a cashier I...","Quite busy - cashier was very quick for us & we had 3 separate orders, but customer in front of us had a medium amount of items, but for some reason took an...","So my friend and got stuff for her new home so
We had quite of few items we went through self checkout on our way out Beth some old lady
With some ugly head...",1,4,1,1
"J4IyQIA6kNDhmx4Fm7KlQA","Great location right off 24 and a good selection and plenty of checkout options.  Typical Dillon cleanliness.","I used to do most of my grocery shopping here, but now I just go there for stuff I like that I can't find anywhere else.  The prices are okay, especially...","unbelievable, as usual the line is long for the customer service department. The lady behind the counter is doing the best she can. I'm 3 back in the line...",4,3,1,1
"GHjayfYVq136nSKSXMvdpQ","I am on a paleo food kick. I am so happy to see Dillons selling my favorite Grain-Free Siete paleo items! Especially the burrito sized siete tortillas...","Self check assistant think of we stealing grocery and never listen what's going on.
Today I shopped there, there self check out assistant is not very nice...","Every time I have gone in to get chicken gizzard (once a week) they are friendly, fresh, fast with it. I like to know I can go in any time around 11-2 and...",5,1,5,1
"imUxGQk5E3lu1NkwBUT7SA","The service was superb! Went to get groceries...stopped in the Bar they have inside the store!!!
 Talked with Matthew - bartender and he was awesome! He...","Absolutely the worst and most ethically questionable experience I have ever experienced at any type of business. The bakery incorrectly made the cake I...","The customer service here is unreal. The employees are nice, informative and knowledgeable, and always willing to assist. This location has an eat in area...",5,1,5,1
"7q90twsIcnKMS2zv2iP2Vg","What a hidden gem! If you're in Manhattan, this is a must visit. You won't regret it. Best place in the area to get any items for your Asian cooking and...","This place has inexpensive Asian groceries and fresh produce along with a friendly staff! :)","Wonderful store, wonderful people, and a nice selection so you dont feel too overwhelmed.
-
I love their kimchi and only buy their kimchi! They have great...",5,5,5,1
"Kthnb7PjDSd7FsBp4wqoHA","I'm just an average Joe who's going through a divorce just like anyone else who's going through a divorce. Trader Joe's has often been the place where I...","One of the friendliest spots in Santa Barbara. 

Chain establishment and friendliness in the same sentence? YES! My spirits are lifted almost instantly...","My favorite TJ, probably. 

After NYC and the IMMENSITY of hassle associated with grocery shopping, this is just a dream. 

Also it's a 2 minute walk so I...",5,5,5,1
"HdG7azGxlm3jKrBQK6zciA","This diner is a little hidden gem. I lived in Ventura for almost a year before having to move again and I didn't even know this Mediterranean eatery was...","I have always been a fan of shopping here and ordering food here as they are the last establishment in quite possibly of all California that will serve...","Visited this market to get some things for the house. Its good, clean and have variety of items there. They have variety of Middle Eastern items if that is...",5,5,4,1
"cHJkDKxqgWzuxVZHboJtTw","Three reasons for my five stars

1) Opens at 6AM 

2) In and out in five minutes!

3) There selection of Breakfast burritos! There hot, filling and ONLY...","I was surprised at the extent of the ready made food section of the store. You can choose between sandwiches, sushi, hot foods, soup, salad bar and more....","This is one of those local markets you wish you had in your neighborhood. We decided to stop here to pick up lunch before heading out to a couple of...",5,4,5,1
"wJiaLWAxfqDeFsmE2cI8tg","The best performance art in Santa Barbara!

No joke! 

If you're looking to add some zest to your day, swing on by the sandwich counter and fill out a build...","So I've been going there for the past 20 years, seen a lot of changes & not good once, employees aren't as friendly as they use to be, if it wasn't for us...","Been coming here for almost 11 years and have recently changed the layout since I was last here about 3 years ago. The smoothie order has changed up to...",5,3,3,1
"V0SSA36N_FpGaikuo4H7hQ","Hidden Gem of IV

I miss living in Isla Vista only because I miss the Food CoOp. They are always so friendly and have the best food. They carry everything...","I like that this store is in IV. I'm from San Francisco, and the IV Food Co-op reminds me of Rainbow Grocery, a worker-owned co-operative there. Much...","Enjoy the occasional visit to the IV Coop for small little things like their organic Jalapeno, SB cookies and glass jars. This place reminds me of whole...",5,4,4,1
"8lYJ7W6AjD2kVUn2sq6hYw","I love coming here.  There is such a wide variety of Japanese products.  I feel like I'm being transported back to my childhood (Hello Kitty and Doremon)....","Ok, going to be a long one.  This place is special.  We come here from time to time to stock up on Japanese products that CANNOT be found anywhere else....","This place is great! I honestly don't see places like this often, and it's exactly what you'd expect! Also the lady was so nice, even gave my son a candy...",5,5,5,1
"tG2dHcMWZfKgJ62mCiuFWA","The best! Clean spacious and so friendly. Great selection, great prices. No chemical laden foods. Fantastic selection of adult beverages. Rocking meat...","Stopped in to try a slice of pizza while running errands. They have whole pies out under ""heat lamps"", but just to be sure I asked the employee working that...","The grocery stores are a sad excuse in Jacksonville. I've been downtown to the Fresh Mart, Publix, & a couple other Whole Foods. I've had a few issues with...",5,2,3,1
"o-4lh-13a_pOHt1zI-2OgA","I AM IN LOVE!!!! This store was everything and more!!! I don't know what you are talking about when you say are prices are high!!! My total bill was $25 and...","All visits have been great. Now that I'm a regular, this place is a 5 star all day everyday.","Always clean, always busy, always helpful staff. Always finding interesting, healthy, and better priced groceries at TJs. Did I say always?",5,5,5,1
"7ZCnoDw0doFBoFRB7HffTw","Update from a terrible 1 star review: Self checkouts take cash now, still not enough cashiers but at least they finally bought some carts now so their...","Laziest Walmart in the USA. I pulled in at lawn and garden parking, got a bunch of items, went to check out... oh registers closed. Well if you're too lazy...","I bought a Beautyrest air mattress from this location last night. It was one of the air mattresses in the lock box. So when I went to inflate the air...",2,1,1,1
"wpPda4TFbJNJDIO_ZEIwyg","I am an out of towner vacationing with my wife randomly went to Santa Fe NM just to getaway for a nice road trip.  We were driving up I25 headed to Denver...","This review is for the PHARMACY at this location. 
We've been using the pharmacy here since they opened. ALL the pharmacists have been very helpful (and...","What a rip off Wal-Mart is I have bought several items at Big Lots that Wal-Mart was charging several dollars more for the same item and if you want to...",5,4,2,1
"D74PvCbVs-7a9Ez9z13HOQ","This is a quaint meat market and basically a convenience store. I hadn't been here in a few years but we were in town. We live 45 miles away and my wife is...",NA,NA,5,NA,NA,1
"L30s6_o8egk1IFfZ1_yfIw","Cannot say enough good things about any Natural Grocer.  The staff is helpful, they will order things if they can for you and they always have only organic...","Love this place seriously!
The only thing that sucks is they always run out of stuff <U+200D>
Always.
Staff is great, wish they carried Oat ice cream and more...","I have always loved shopping at Natural Grocers before and after retiring from the USPS in Denver and moving to Pueblo. Seems like there is little...",5,4,2,1
"vZKjFyRgxXbzVVacQscjDg","Stopped here on a road trip and really happy I did. The business has been open for over 100 years and you can see why, clearly it's family owned locals...","It doesn't get more home grown and Italian than Gagliano's. And you would've never known this magical market exists being tucked away in a residential...","A true classic. Best Italian market I have been to outside of south Philly!  When I say that, I mean it's as good, but maybe better!!  South Philly don't...",5,5,5,1
"8PYTCho7CDWlGXGbgIqpmQ","This is specifically for the Take and Bake Pizza - it is one of the best I have had out of all of the grocery stores including Publix, Aldi and Food Lion....","Probably one of the most poorly managed and kept WF I have ever been at, and we move a lot! Stopped here to grab some water and other road trip essentials,...","FOOD POISONING!!!!  FYI be careful when ordering food for delivery.  Especially from Whole Foods.  I had ground beef delivered last Sunday(01/09/2022) and...",4,1,1,1
"Y6aHKOKhK05faRhfxMVPQQ","I don't usually review a chain but they make everything fresh in their deli and bakery with the most quality ingredients here. They have fresh big salads....","I really don't see what all the fuss is about. They do have some specialty items, but honestly I think Lowes has most of them too. 

They do have a really...","I go to the Fresh Market a little more frequently than I used to.  One of my go to faves is no longer around since the pandemic.  They used to have a...",5,3,4,1
"sAl7k5cw07SPxUBkj89w_Q","I shop at this Trader Joe's whenever I'm visiting the area. They are just as friendly as the Charleston location.  Great selection of unique goods and...","I love Trader Joe's! this store is conveniently located off of Forest Drive. I make it here maybe once a month. Parking can be a little congested but with a...","I only get to come here when I go to my doctors appointment but it has quickly become a interest of mine to make sure I stop they have a lovely variety of...",5,4,4,1
"Kc8KZHBpRCdDtR11GsjP7g","Small store. Small selection.  So far though the staff is friendly and polite. They have not been enforcing masks as well as they could but this is...","Worst customer service I have ever had. Just moved into town and they treat you so terrible. I just wanted to buy some small items and get some change back,...","First off the management acts like they're still in high school they gossip and are very very rude! I would really like to know who hires these people...",3,2,1,1
"we4xtPd3GGdOHfEpc6CWYg","Employees have always been very helpful to me.    
My only complaint is that the receipt received is very light still and hard to apply for rebates. 
I do...","Absolutely DISGUSTING, no enforcement of wearing masks, no sanitation whatsoever, employees aren't even wearing masks and if they are they aren't being worn...","I stopped by looking for some beer that my people at work asked me to bring back, first one than a text from another who also wanted some which I don't get....",3,1,4,1
"JxjlMzGa9uhE2Ax0bRVaxg","This is one of the few old-school kind of country grocery stores still in existence. Reminds me of the old little A&P markets you used to find in all the...","Great place to shop. Absolutely the best place around to find quality cuts of meat at reasonable prices.   Deli meats pricing much better than Kroger or...","Their plates you can get in the deli are cheap and tasty. Just like grandma used to make.",4,5,5,1
"f8Tq9Q4CcS4w6uwI20Vs7A","I had absolutely the worst shopping experience anyone could ever have at this store on Tuesday June 1st . The register operator was totally inept &...","I've been going to this Dollar General for 4 years now and have had only positive experiences.

The only problems I have had were with the credit card...","If I could leave no stars, I would. As soon as I walked into the store, I grabbed a drink a took a very small sip.  That is all I did. I thought it was...",1,5,1,1
"7CQ6hWtMRTu5GXpf55IMCw","This is a great store for your food budget. The prices couldn't be any better and the quality is awesome. I love how they have preservative-free food and...","Reasonable prices. Have your list ready in this order: candy, snacks, cookies, baking goods, cereal, condiments, coffee/tea, milk/yogurt/juice/eggs, canned,...","This is my go-to place for grocery shopping. You can't really beat the prices! They have plenty of options to choose from when it comes to whatever it is...",5,5,5,1
"rWSlO0BsLsPiCb0GoXA-1A","Always convenient. This says it's open 24/7. It is sometimes... But it's not other times...? Maybe because of covid? It's a good idea to call first.","We have purchased sooo many items from Walmart that were delivered to Walton, NY. it's about 18 miles from here. NOW they tell me they don't deliver here...","It can get crazy around here during move-in week for colleges nearby.

This is where all us SUCO kids go for most things. It's a bit far and there is not a...",5,1,3,1
"9tTfF164uTf6egR_kSoqDg","Hannaford has always had great customer service. Friendly, courteous, and always helpful. I've shopped at all of the other grocery stores in Oneonta, but...","I'm pretty impressed with this grocery store, a store in small town Oneonta that carries better products than high end groceries stores where I live in...","At 11:38 am on Sunday the 20th of May 2018 ....I had the worst customer service any customer has ever had from a young girl named Dawn at the Deli.

I was...",5,4,1,1
"fMdzeVyBr-mJFqKNyYcwAg","If I could give this place 6 stars I would!  We drove up from SC to Cooperstown for baseball tournament.  We decided to stop in Oneonta at the Wal-Mart for...","Not even worth rating but I had to in order to post this.

Hometown Deli is completely disrespectful and do not care about they're customers. 
We bought 4...","Ordered 2 subs after people said this is the place to go for a sub. Really????  So little meat. Felt like an old Wendy's commercial of ""where's the beef??""...",5,1,1,1
"9OiUEAy8k-NVhzAbO0I5Xg","This place is awesome. I've eaten here several times working in the area and they get it 100% of the time. The staff are hilarious too, really good folks in...","I've always enjoyed my sandwich at Guillory's. It' by far the best sandwich shop in the area and competing with the best in the New Orleans area. This place...","They got amazing tuna salad. Everything I've had here had been tasty. Potato salad is really good too",5,5,5,1
"qTMcyH0IBTykLxguobMd5Q","The Sureway has everything you need.  Have shopped here for years and years!  Very friendly just like all the people of Grand Isle!","Our latest purchases...besides groceries:  A Guy Harvey t-shirt for my brother, iceberg ice cube trays, a progresso mini-mandoline and party umbrellas for...","I have been going to grand isle for several years now.. I have visited now 10 times...  we always bring our basics and then go to the sureway to get...",5,4,4,1
"KSP4BhUnu-skBxlRT9MLRQ","Always top notch steaks. The ribeyes are all beautiful and cook well!  Want some boudin or andouille?  Yep. They have it. And the stuffed chickens are...","For years as a child, I heard of the Madden Turducken but was deprived because it was realistic to get it from NOLA to Iowa. Then as an adult, I have wanted...","2 year in a row that we purchase some of their catering stuff for thanksgiving. This year we ordered the debone stuff chicken with cornbread dressing and it...",5,5,4,1
"s0onkpQkl3cfVW0DpJ8W_g","Very ni very nice owner manager I haven't tried it myself because I'm locked in her home but I've been told by the people that blackened shrimp pasta :-)","If you want good food at a reasonable price. This is the place. Never had a bad meal here. If you want to put up with grouchy, rude and unfriendly clerks at...","The woman who brought out our food was so kind and sweet! She greeted us like family and had outstanding customer service; she made us feel right at home....",5,2,5,1
"m6qerFEurJbbT1vEpPYT_w","Don't be in a hurry but nice selection and hot food in the kitchen when you in the middle of nowhere.","I give it 1 star because that's the lowest I can rate . Very unfortunate that this is the only place to get a quick burger or something to eat I walk in...",NA,5,1,NA,1
"cFw_PVNvzecqe_3qvoSsUA","Knowledgeable and helpful staff. Great variety of unique products. 

I don't know what's with the negative reviews here but as a customer for 20 years I've...","This place has a serious culture problem.  The sardonic workers at the meat counter act as if they are doing you a big favor by helping you.  The ones...","I participated in a virtual Nourush 201 Summer Series cooking class 'Black Bean Burgers' with Chef Jess Delicious Toliver through Seward Community Co-op...",5,2,5,1
"Dschy8f63kOExb4tXppCew","I've been looking for a place which serves Zereshk Polo and came across this warm and welcoming Persian restaurant. Our server had beautiful recommendations...","The service takes way too long, from taking orders to asking for the bill. 
I recommend the food as it was very good, I would definitely eat there again,...","I would suggest that you be very careful with pricing at this place as they tend to cheat you any chance they get. I was there for lunch with my son and we...",5,4,1,1
"WWB36dqHWL7y18NUC0dPzw","By far the best place to get groceries in the area. Everything is fresh and in season. You might not find fruit, herbs, or vegetables that are out of season...","""Credit, Check Card or EBT"" : These are the choices on the credit card machine at The Wedge. 
Making conversation, I raise an eyebrow and say to the ernest...","This is a very popular co-op in ""the Wedge"" neighborhood. They have a nice prepared food section and samples. (I went before the pandemic). Staff was...",5,4,3,1
"37vgj_24zGBLH6fcxcZVYA","I have been going to this co-op since I was a kid and with the many renovations a lot has changed. I always enjoy going here the staff is always kind and...","rude
not helpful tonight
treat me bad
guy at checkout very rude
spent $ 65
guy kind of threw food and paper bags at me
incredibly rude
never seen that...","I've been going to this Co-op since my Hubs moved to NE.  I love this co-op.  I mean I have yet to meet a co-op I don't love, but I mean I really love this...",4,1,5,1
"iFAws6DLmgypEGvsIh3liw","BEST KEBAB I HAVE FOUND IN THE TWIN CITIES!! I've been looking everywhere for Persian kebab and this place has amazing kebab Koobideh. my bf got the gyro...","Pretty good, and good portion. Must share one entre, unless you're a beast and can eat the whole thing. 

Didn't get a cheery go lucky attitude person to...","Spectacular food. Absolutely 100% authentic. And such a vast menu. Everything from chicken, beef, lamb, fish, you name it.",5,4,5,1
"hBrV0dXtJmRHTtvK5UShlQ","I've all but given up on this Whole Foods. It's very small (used to be another brand) and the parking lot is even smaller. I doubt there's room for more...","I recently went to this store and was shocked to see that several cashier lines had been removed and replaced with self cashiering lines instead!...","I want to like Andover Whole Foods because it's close to my house, but I can't.  Today the problem was that there was grit in the Caesar Salad which seemed...",3,2,1,1
"vpGkYwdNRFEI2Ad9V--2ew","How you gonna order 8 pieces of chicken and dude gave me only two of sauce.. top it off the chicken not even that great.. go else where because this place...","Great fried chicken!!! The chicken was crispy and yet super juicy in the inside! I got the rice plate with chicken. The portion of the plate was...","I stopped by Jacqueline's Grocery as i was in the area for lunch. 
I wanted some fried chicken and Jacqueline's delivers! 
I got 2 small prices (leg and...",1,5,4,1
"A8HUmcmNorCCRw2H_e0JaA","Had a very nice visit today.  The prices are so good. Got a front door Gnome mat for $6.  Canned veggies at .49 a can that is more than half off store named...","If you are not used to shopping at Aldi, it can be weird at first. This store charges for bags (regardless of the store location) and it requires a 25 cents...","Tiny little Market. The checkers were great, friendly. The only down side I would say is that there didnt seem to be enough sales people on the floor. This...",5,4,5,1
"9-7WS4SlkEyJSd6T9UCq3g","Bakery: 5 stars
Huckleberry's Section: 5 stars
Customer Service (all-around): 5 stars
Deli: 5 stars
Prices: 3 stars

The employees at Rosauers are...","Bought a dozen Kumamoto oysters 1.50$/each yesterday. I took them out of the bag & put in a bowl of ice in the frig to breathe. Shucked the next night. All...","Shockingly poor customer service. A culture of distain for customers; coming directly from the top. Store manager-""Jerry"" had no interest in hearing...",4,1,1,1
"6muP0UnpGO4v6Vau_D6Vhw","Great staff. Meat selection was great. Nice deli. Great selection of products for small town","great service, great people, great prices, they have everything from jeans, to hammers to liquor to food.....even roast chicken",NA,5,5,NA,1
"zgKfh5UtZETt_6UpCJXUWQ","I love coming here! I can always find great deals on things I normally buy. They have frequent sales so be sure to check out their weekly ad when you go in...","Like the place but you have to be careful. Their NOW foods Alpha GPC is literally twice as much as its worth online, 21 online, 40 in store. I understand...","I usually like this store and shop in Spokane, Temple Texas, Coeur D'alene and in Missoula. This store was so bad today and I was treated so bad by the...",4,2,1,1
"5FEe7kTuLXAqwBlA6yYb2g","It's no wonder Le Petit has almost 5 stars. Everything they serve is exceptional and the service is always top notch! This is where we come when we want a...","Large open space. Great for a coffee, a treat, and a pastry.  Prices reasonable. Coffee fresh.","Coming from San Francisco we are picky about our sourdough bread 

I purchased the Country Sourdough Loaf for $5.  And it was very good.  The texture is...",5,4,4,1
"UUhBDyrhxrrPi1ggxqDTAQ","Awesome hot, cold, salad, and bakery bar. Best vegetable selection in town. Very pricey for some stuff but their sales are awesome and their staff is ALWAYS...","Always clean god choices in hot food, fruits and veggies friendly people
Pizza Station","This grocery store in most sections is extraordinarily too expensive. I can find most of the things I need at other stores in town for much less unless...",5,4,3,1
"WSXIGI588y-tPJKNJbpYiw","This small town store really seems to have it together.  They offer a good choice of Dodd and drink options along with household goods, automotive and a...","Excellent meats, especially beef and pork.  So-so produce.  Expensive milk and dairy.  Bagger will carry your purchase to your car gratis.  Some interesting...",NA,4,4,NA,1
"5NzIKg0maDJLJ5pSSG6Osg","We always look for a Walmart whenever we need something on a trip.  So we were passing through FF and saw this store from the road and decided to stop....","It's Walmart- what can be expected? It's an okay store with decent prices. Didn't have to wait 20 minutes to check out so that's a plus",NA,4,3,NA,1
"UjEzUSSv-8KxpdOJG-pYMg","I really enjoy shopping at The Place.  Their bread is phenomenal..especally The Alpine Bread.  
Such a tread to find Kielbasa made locally and also their...","This may be a really small grocery compared to Safeway. But I actually prefer shopping here. Their meats are such a better quality than what you can find at...",NA,5,4,NA,1
"EUpn2SdUTeZKOP2KL3et5Q","Locally owned and operated grocery store in the Northome Minnesota area with lots to offer, including super friendly service.

I do enjoy the store and the...",NA,NA,4,NA,NA,1
"31AeftcNBlMx0AbiFGAhsg","Great gas station and little market. Lots I drinks, snacks, candies and grocery items too. The attendant was friendly. Bathrooms were inside and were clean.",NA,NA,5,NA,NA,1
"-sk5l_az-1JbJjoa97u_gw","Crown Market is an incredible find! From groceries, to a deli counter, fresh pizza-station and in-house bakery counter, this is a kosher grocery that can't...","I haven't actually shopped for groceries here, but one of my friends has had great experiences buying meat here and wanted to take another trip to stock up...","We stop by Crown Market whenever we pass through CT for my husband's job or on our way to NH to see my in-laws. This place is amazing! They have the best...",5,4,5,1
"nNq4sdShcI3w4sMqIRGHRA","I do like this WF. It's not as nice/new as the Avon one but I really like the layout, which I find to be very easy to navigate even for a newcomer, and the...","At first it was just like the Whole Foods I'm used to in Florida & other places, I travel a lot, whole food is my go to for everything.  I bought my usual...","Since I have moved to Connecticut I have been coming to this Whole Foods market every week. Overall it is a good market. This one star rating is solely for...",4,1,1,1
"M14naQU59eBujg9-c_-OOw","Hall-elujah!

This family owned restaurant has been a staple of the West Hartford community since 1935! They boast an excellent selection of meats and...","Love the service here. Everyone is super friendly!
Meats are fresh and good quality. They sell cooked ribs and sandwiches too! Sign up for their newsletter...","I go way back with Hall's Market on West Hartford's Park Road.  Through the years, I've been in the neighborhood occasionally visiting other area businesses...",5,5,5,1
"Ezzm-jwx-MbVPrNTmItLRA","SUPER small Trader Joe's - carries a fraction of the merchandise that a ""normal"" Trader Joe's would, but the staff is so nice and the food they do have is...","Trader Joe's is always a good time shopping . You can always find new food goodies. I'm obsessed with the porcini mushroom truffle ravioli. So so yummy with...","Got a few life long favorites today. Waldorf salad I flipped when I saw this. Should be awesome. Two dollars more than most other salads, probably because...",4,4,5,1
"Vt6fQoM69PHnIn7dRWe15w","I love my friends at the Greenway! The staff is super accommodating, and will do their best to get what you need. They offer a great selection of organic...","No sandwiches were available during the hours posted. Some kid on her cell phone was behind the register and wasn't much help. I will not be back.","I've stopped in two or three times. The first time I was new to the city (so probably June) and wanted to explore my options downtown. I got a few items,...",5,1,1,1
"CW3qqMOoSSojCoOz3x3Xtw","A grocery store. Instead of shelving at night - it's done at noon: all the isles are blocked. Cashiers only wear a cloth rag. Prices expensive.","This place is full of teenage misfits. Very rude and inconsiderate.
Have always had poor service here no matter when I go.","A typical small town grocery store.  Staff is friendly, shelves are regularly stocked.",3,1,3,1
