"store_name","store_id","review_count","ratings","categories","food_desert"
"AL Madina","fLJ2QvUOElaJ6T3cj0TNuA",63,5,"delis,grocery,mideastern",1
"Sanwa Farmers Market","h-LoRnHxlAx4tS2UJrmKLw",160,4.5,"farmersmarket,grocery,markets",1
"Kroger","iZKbptHhRFJ0tYnhT_HC5A",6,4.5,"grocery,convenience",1
"Roanoke Co+Op","D2MHZ45UQaRUTcBQLGQwBw",23,4,"grocery,healthmarkets",1
"Roanoke Natural Foods","rR2-k9DRT1Q9dycZdWdv7Q",10,4.5,"grocery,healthmarkets",1
"Earth Fare","XwPzMT9M7sFmRLpVg_RHhA",36,4,"organic_stores,grocery,healthmarkets",1
"The Fresh Market","GeaKbaa44s7f0MwQNux4UA",33,4,"grocery",1
"Circle E Country Market","_K7XQhUuZyBxu46KwBN5Jg",1,5,"grocery",1
"ALDI","8FAZ4NopqpTc1yIaJM6X0w",3,4.5,"grocery,markets,organic_stores",1
"La Altena","rE9ndwmzFoDV-iyh7xNSIA",2,3,"grocery",1
"Walmart Supercenter","2kwkqwHXi4NprbUQFSnClg",7,2.5,"deptstores,grocery",1
"Guerrero Tienda","qUDjaCiqg5MsKcIckusxLA",2,5,"grocery",1
"Carniceria Loa No 7","fv5dlOPLwWqqmyD6zfLDhA",9,4,"grocery,meats,importedfood",1
"ALDI","g4ptbU2MtI3ft027Z_ACmg",13,4,"organic_stores,grocery,markets",1
"Frutylandia","D-PuYvqa0fvJe5i6QkzfcQ",5,5,"grocery",1
"Market on the Mountain","ONkrRG8t5FkQEjJAk6JjMA",8,5,"grocery,delis",1
"EL Gallo Giro Restaurant & Groceries","5xABVeU77sIkdN-kQrWXFA",4,5,"mexican,grocery",1
"ALDI","jzzcQXLxTnGhs979VcHBAQ",12,4.5,"grocery,markets,organic_stores",1
"Lucky Mouth Grocery","r0XHVXOOMywICqMpl6whfg",9,4.5,"grocery",1
"WinCo Foods","wYTtsk4mLyQM2CYQDj5zfQ",40,4,"grocery,discountstore",1
"Cox Farms Market","mKpRyXr9SKYASoS12E5oeA",74,4,"grocery,farmersmarket,vitaminssupplements",1
"Ann's Health Food Center & Market","qaLKdLmC_nmrtVeYKK7TxQ",47,3.5,"healthmarkets,juicebars,grocery",1
"Royal Bazaar Indian-Asian Foods","M0kyUW3jrVFgGrxcOvdcrw",31,4,"grocery",1
"The Fresh Market","V2p34az3xi38PytuOyrgXA",44,4,"grocery",1
"Sea Mart and Deli","QKR1f98IyU1daFBJU_0Seg",29,4.5,"delis,grocery",1
"Harris Teeter","FkJZbGgyd5PDC64qd2NtJQ",63,3.5,"grocery,beer_and_wine,pharmacy",1
"Pendulum Fine Meats","yK-9F_cQKW2zK74FR5VdRw",128,5,"butcher,grocery,beer_and_wine",1
"Sprouts Farmers Market","F78pJvDmHMaeKdvZhFBI3A",164,3.5,"grocery,healthmarkets,organic_stores",1
"Whole Foods Market","NpAhwXUQftpktlo5BbgEQQ",190,3.5,"grocery,healthmarkets,organic_stores",1
"Trader Joe's","NpKyFBbUwAUrv60x5rM2gg",207,4.5,"grocery",1
"Central Market","gQBiM8K59_riHEfOkDPJpA",559,4.5,"grocery",1
"Jimmy's Food Store","mXd9_jTBmaNn9lFVGo0XoA",1055,4.5,"grocery,sandwiches,winetastingroom",1
"Meijer","-D8eD37Ahq3SbLBTuGG6Xw",41,2.5,"grocery",1
"Market Wagon","g3zadDjEe-r0OKWTPQXVww",20,4,"couriers,grocery",1
"ALDI","9018jwWc5sCmMUJFI3MWNA",12,4.5,"grocery,markets,organic_stores",1
"Brothers Oriental Grocery","du6hBCQHwVJY1euX6WwZeg",12,4.5,"grocery,importedfood",1
"Heidelberg Haus","-4mDMBfT6N0d-VIUTKVaLg",241,4.5,"bakeries,german,grocery",1
"Food Zone International Supermarket","fFWy1OuXq2de4M18xIlTHg",18,3.5,"grocery,beer_and_wine,delis",1
"Pajer Superette","yB3N8nzvg4_jF5Rl6ewkJQ",39,4,"grocery,delis,importedfood",1
"Big Y at Fresh Acres","j-0iCAjaBm3ARzFj2M-mLw",42,4,"grocery",1
"Cedar's Food Mart & Grill","NYOK1a75n68qSQmuGVH8rg",30,4,"grocery,mediterranean,headshops",1
"Calabrese Market and Deli","8OoJkFIv6Uq4DcBC0QL9qQ",35,5,"sandwiches,grocery",1
"Larder At Emma","Pq4Od0wNCL55KjPTcRZ_KQ",64,4.5,"grocery,beer_and_wine,delis",1
"South Flores Market H-E-B","sDB1aOfYmZ0xHn3nvhmSVA",102,4,"grocery,diyfood,juicebars",1
"Korean Market","IpYWs3QkHSP3ffpL4p3wQw",113,4.5,"grocery,korean",1
"Chicho Boys Fruit Market","8oXgjn3ZGV0rlqBZhLm0yA",66,4.5,"grocery,markets",1
"Central Market","4ch1sCj9sTcnftde6zPkVA",384,4.5,"grocery,markets,gelato",1
"Pellegrino M Importing","qGvueWlpuNoRH0iifsEbaw",47,4.5,"grocery,delis,importedfood",1
"Andy & Sons Importing Co","1YxYf6tKSH2roc_m8GsilA",102,4.5,"grocery,delis,sandwiches",1
"Honest Weight Food Co-op","LFCsMJLDQ9U6zC2-YMt_-g",155,4,"grocery,healthmarkets,meats",1
"Oaxaquena Triqui","WTCk_WL4lAYIw93rm2OWrA",142,4.5,"grocery,tacos",1
"Cardona's Market","b4Zi0PrVB2oYqoU95xGMKg",199,4.5,"meats,delis,grocery",1
"Deguzman Oriental Food Mart","dLcUez09N8fH0IuZGQfdjQ",28,4.5,"grocery,filipino",1
"Trader Joe's","rYTL0dsAOn7-nIyLn_6I3g",343,4,"grocery",1
"Tortilleria El Progreso","6zzUE9Z1Lf29IxbotofkRg",38,4.5,"grocery,bakeries",1
"Freshfields Farm","vhoRr5Hnl10gICruaxJqTw",389,4.5,"meats,grocery,markets",1
"Tienda Mexicana Jalisco","X_33UHeGeWwfsmU_kmjcxg",102,4.5,"grocery,tacos",1
"Arnolds Market","qAI0KGHXE2Z-JKclDMwSpg",6,4,"grocery,meats",1
"Walmart Supercenter","LIlPRbRKlRcfCNbPvsbz9g",3,3.5,"grocery,deptstores",1
"Town Square Market","7NmDTCFMWGFFqOMf9TiwIA",9,4,"grocery",1
"International Grocery","wMfUFCAJpFZF1AwzQBUwAA",17,4,"grocery",1
"Neighborhood Co-op Grocery","-ysPzNjtHQey4-Cq1EJFmw",19,4.5,"bakeries,grocery,delis",1
"Walmart","XXcU_r9gPcaCs4oNmZ4TKQ",2,2.5,"deptstores,grocery",1
"Food World","JblGC34v35jij2XHgv2huA",1,5,"grocery",1
"Walmart Supercenter","ELy36jrLH330MflUK18npQ",3,3,"deptstores,grocery",1
"Food City","iyEt-ybRiuXNaAaZAxaYMw",3,4.5,"grocery",1
"Walmart","fb-gGvbCAYx7xDmtgv8YqA",1,4,"grocery,deptstores",1
"Kroger Food and Pharmacy","RowI4kf98LfWeF0JULPugg",3,3.5,"florists,drugstores,grocery",1
"The Local Grocer","ziWUY-Vqg_Xe-E25PnOt2A",3,4.5,"markets,grocery",1
"Seoul Market","Lvmati8d5PQmF2hZO3MYYQ",6,4.5,"grocery",1
"The Local Grocer","xmeae2_tXqhl3hsrkhfvXg",7,4,"delis,grocery",1
"Beirut Restaurant and Grocery","w4EWout_LrewmTZ6ZyEMCA",6,4.5,"grocery,lebanese",1
"Greek Village Market","e8gHtNny9rzMqJcN0Kli6Q",14,5,"grocery",1
"Whole Foods Market - Winston-Salem","eblbCkZAmxsevXVEGqLqRQ",55,3.5,"grocery,healthmarkets,organic_stores",1
"Acadia Foods","kBjJjxPVucNmUrQawdnGLg",26,4.5,"coffee,grocery,delis",1
"Publix","-nNk6KBTRyirL1bCt4Ipfg",51,4,"grocery",1
"Trader Joe's","rXI0-IXGrs0NzcBCayL2ig",86,4.5,"grocery",1
"International Foods & Spices","INRn9zBU1wfjZWl8CdrVzw",6,4,"grocery,importedfood",1
"Discount Health Foods","E2JyuJf2EdbxBsff5BXaNg",10,3.5,"grocery,healthmarkets",1
"ALDI","HD_iDiMd_XhUygnvLTrFTw",4,5,"grocery,markets,organic_stores",1
"Kroger","sqbaX62U3cmf6Xve47HsnQ",25,3.5,"grocery",1
"Arabilla Mediterranean Foods","jlWemN4cl9-12tA34j2_lg",35,4.5,"mediterranean,grocery,delis",1
"The New Dodge's Market","zs2-38-l9cbJnmnHFr2JkQ",75,4,"grocery,delis",1
"Basant","173oWxap57EmTJL12mYHQw",16,4.5,"grocery",1
"Trader Joe's","25btSWnOGwwB2IQMXF7A-A",99,4.5,"grocery",1
"Racks Smoked BBQ","h0aBPo1qUNvYaVcKd03WJA",32,4,"grocery,bbq",1
"Malin's Market and Deli","P5LL37t-OuvX1RgHmk7cxw",121,4.5,"grocery,delis",1
"Meijer","3k5-SSYPlf3rpSBQfaxong",7,3,"grocery",1
"Jewel-Osco","yOA5O-pKwrErHo--IK6a2A",13,3.5,"grocery",1
"Bud's Groceries","A4K0Ri6ZIoctSfuH5jk0fA",1,5,"grocery,desserts,sandwiches",1
"Dollar General","E2DXEKnUjmFZGcJ50hE5qw",1,5,"discountstore,grocery",1
"Kroger","llknXKLzCbuuw8EqY2Qv3g",20,3.5,"grocery",1
"Publix Super Market at Village Shoppes of Gainesville","C1TwEZ4-KPwBFk4t6fdALw",17,4,"grocery,drugstores",1
"Kroger Marketplace","PrE4RPJkXDnYBgf7q48Gzw",36,2.5,"grocery",1
"Publix","yhsQTjYLYJvGCfazH4WSlw",16,4,"grocery",1
"Carniceria Tapatia","-MsP43BUQEKuyFfnKpJRNg",15,4.5,"grocery,tacos",1
"Green's Grocery","tqjDhKy9NZZtUpxJ5gCDqQ",12,5,"grocery,beer_and_wine",1
"Grant's Supermarket No 2","m9gBtEvyFgT_epe-zwFF2A",1,1,"grocery",1
"Grant's Super Market","K8IDu4961CbDlddT1JpkXQ",1,1,"grocery",1
"Food City","2HCtK6rR6N8Lq1ILi_7XFQ",5,3,"grocery",1
"Walmart Supercenter","op1PLRsu5tEIJumYLtuB-w",6,3.5,"deptstores,grocery",1
"Double Gates Grocery","OQd1u-bTzT9omdAhhTTpvQ",6,5,"grocery",1
"El Rancho 17","PfhRFpVmU6no7pDM8fb3VA",14,4,"grocery",1
"Sprouts Farmers Market","MiTCXygXMp-ZWNn73_tKYg",61,4,"grocery,healthmarkets,organic_stores",1
"ALDI","SyDi_XIAM7lFWzSqN9vPBg",24,4,"grocery,markets,organic_stores",1
"Tom Thumb","bTtQmonLc3i_ux7rt8H5XA",48,3.5,"grocery",1
"Whole Foods Market","2UXwZVlerJWEp0313b-84w",142,3.5,"grocery,healthmarkets,coffee",1
"Trader Joe's","aozkkajVIulMGCpYw-a97Q",207,4,"grocery",1
"Trader Joe's","cvGjFNxfrS0F_Emb21omnA",63,4,"grocery",1
"7 River Mart","0KTUXSJnZce6oBr7sz8cxA",36,4.5,"grocery",1
"Trader Joe's","pZpAs0TTm8CpCnmZ5zNycg",374,4,"grocery",1
"MOM's Organic Market","pyU1mwRNU1YXin_N3hYcPQ",97,4.5,"healthmarkets,grocery,organic_stores",1
"Harps Food Service","H8cr7EhskRyRXLSaZl0vGw",10,3.5,"grocery",1
"Littlefield's Country Corner","kBihQo4OFj3PZkvyO_LsQA",1,5,"grocery",1
"Dollar General","TgWWXZsLoJJHLQXxdFy8Kw",1,5,"discountstore,grocery",1
"Carter's Food Center & True Value Hardware","CwW-0Tls5SpPpd4r7u_7eg",1,5,"grocery,hardware",1
"Walmart ","c8giEHiz12jho5_deoAS8Q",5,2.5,"deptstores,grocery",1
"Whole Foods Market","i7zf31FE4FGI4NYS8zDQDA",434,3,"grocery,healthmarkets,organic_stores",1
"Trader Joe's","-zxof_0LieBgCVZ6dTX5yA",186,4,"grocery",1
"Larkey Market & Deli","eoZQv-ZYgw_SI1W6mJuEOA",115,4.5,"delis,grocery,beer_and_wine",1
"Trader Joe's","vZmqvmLZ1dUCT45YJZm5wQ",163,4.5,"grocery",1
"Diablo Foods","Js9Ac0aRxMOTLcaASEuPeg",287,4,"grocery,meats,delis",1
"ALDI","XWeub5dvHeZaIoz12R4j4w",10,3,"grocery,markets,organic_stores",1
"Market Basket","NpJ4-BoxFEgccM2Gs_dvKw",20,2.5,"grocery",1
"Janetos Mkt","wFZb7vGF1qnNkD_CihwQTQ",19,3,"grocery",1
"Nature's Way Market","qJJ8HboTv4zycskAsBv3mw",14,4.5,"grocery,butcher,beer_and_wine",1
"Fiddlehead Farms Marketplace","4ZFz3mCXgOVUlMVl9V80qg",57,4,"grocery,delis,sandwiches",1
"Steve's Produce","mpBDPzJO7CEPN3_3LTlFTA",52,4,"markets,grocery,meats",1
"Joes Farm Fresh Produce Market","GVLPzKS9AMOyVBHq0DYiGg",51,4.5,"grocery,markets,delis",1
"The Fresh Market","HAsYC2TfchO0khDD1ePr8g",84,4,"grocery",1
"Nature's Food Patch Market & Café","sjosv3U_wxN3Zigr7gIx2g",185,4.5,"healthmarkets,delis,grocery",1
"Whole Foods Market","UxbUIb5mVl7nok9J6zv4VQ",142,3.5,"grocery,healthmarkets",1
"Walmart Supercenter","0UhjDMElFOFd95ns63klYA",1,2,"grocery,deptstores",1
"Walmart Neighborhood Market","t8YNYAWqIWPCYW3DCv2JBA",1,4,"grocery",1
"El Mercado","0rHcp3wt7aoF01Y6QQOfaw",1,5,"grocery,intlgrocery",1
"Walmart Supercenter","TYgWBycW2ux9flM2YumNQA",1,5,"deptstores,grocery",1
"Good Measure Market","UeVQ5mEBrrTaYp0_N1VJ4A",4,5,"organic_stores,grocery",1
"Liuzzi Gourmet Food Market","-bZZjSntS3OGKeKOvBWVmg",123,4.5,"cheese,grocery,meats",1
"CitySeed Farmer's Markets","JfGzjr6U_9Wuv1_S3KTTjA",28,4.5,"farmersmarket,grocery",1
"P&M Orange Street Market","HCa1vJ1TBUCCP6kafs9Q8g",106,4,"grocery,delis,meats",1
"Nica's Market","QiCWWNTtVk0dxI6JbtDrhA",194,4,"delis,grocery,sandwiches",1
"Edge of The Woods Market","DNGF2uRoijp2F4EBa8VjyQ",123,4,"healthmarkets,grocery,bakeries",1
"Price Less Foods","uPwPH73CMc1hqeRDF904-w",1,4,"grocery",1
"Ingles Market No 313","_lscjZyjP1Fq4NrCprGR9A",3,4,"grocery",1
"Food City","I9prJDQisP8Hb18gJMTlRg",1,5,"grocery,butcher",1
"ALDI","wf9f1eR0rZC3MyfI6v69jA",7,3.5,"grocery,markets,organic_stores",1
"Ingles Markets","ZP3qaAvMhSfrViMawgwVcQ",11,4,"grocery",1
"Adom African Market","K--dfEKyxLTBczWvVrIqJQ",5,4.5,"gourmet,grocery,cosmetics",1
"ALDI","aDMVuvqSULIA6wA9DnCmyw",6,4.5,"grocery,markets,organic_stores",1
"Woodman's Market","nGVPty3MyQitOUyPw0zJcg",95,3.5,"grocery,beer_and_wine",1
"Trader Joe's","nGvJfSSgh23zQq2HtYDB2Q",111,4,"grocery,beer_and_wine,florists",1
"Larry's Market","q1AGNkO4oVAEGM26kQ0kbg",67,4.5,"catering,grocery,delis",1
"Redner's Warehouse Markets","NFX7WYr8FbPDD9cQWSLSqw",15,3.5,"grocery",1
"Redner's Warehouse Market","9nh95L1Bgj8qcaFsvV2sVg",5,4,"grocery",1
"Lidl","sXv9mRrOxwhxo2enK02KrQ",5,4,"grocery",1
"Byler’s","UwuLug9KUscmLxOj2NvlKg",40,4.5,"grocery,bakeries,icecream",1
"The Little Grocer","gW6clZCAFZylmsv9DLoX1A",34,4.5,"grocery,delis,sandwiches",1
"New Dragon Asian Food Market","fqTdjI6myR9z2FG1ZxlGMw",4,4,"grocery",1
"Dollar General","QWrh7ye7Xkh41Kf41H3C4A",2,3.5,"grocery,discountstore",1
"Super Mercado Latino La Estrella","22FOCUxPmKaVEjzOh7qipQ",1,5,"grocery,rentfurniture",1
"Kroger Food Stores","WtllBvY-BJDXDXXesBJVgg",14,4,"grocery",1
"Walmart Neighborhood Market","1JRyAsOQXeZIZSLaBMUoYQ",6,4.5,"grocery,deptstores",1
"Adams Hometown Market","TGZeweYyxzeUcR5cXNIRBA",3,2.5,"grocery",1
"Walmart Supercenter","05CY4zPUCj23Cd9wCmuhZA",4,3.5,"grocery,deptstores",1
"Big Y","2NxoZ1i1ojndPywis7gvYg",4,3.5,"grocery",1
"Stop & Shop","4as_4trvm3t0hczcgN32aw",7,3,"grocery",1
"Wild Oats Market","MamZuvp1FazZQ0A01EFceg",34,3.5,"grocery,healthmarkets,organic_stores",1
"Quick Shop Foods","r1NSMKiniPV7LwcwzenCCg",1,2,"grocery,convenience",1
"Fareway Stores","Tc1sE7doe8dK_cLpBN9Wsw",1,5,"grocery",1
"Fareway Stores","q4kujqkJ5zKRtrZMKhfCqw",3,4,"grocery",1
"Hy-Vee","71_WaEzs4AH_G4O2kqY2UA",4,4,"grocery",1
"ALDI","XU2NL0fx1u7rXtXDTpYCgQ",3,4.5,"grocery,markets,organic_stores",1
"Price Less Foods","kYwWVjYVFPh_-AdAmtZtEA",3,2.5,"grocery",1
"Dollar General","mFX-8s6_bhs_L-f1UER3LA",1,4,"grocery,discountstore",1
"Walmart","M5l2EaGkY3k418L8on9PSw",7,2.5,"deptstores,grocery",1
"Meijer","h1POYSMvkvoY0HFQN72REg",13,3,"grocery",1
"Kroger","4Urpa23gAZGuMQChKCzrpg",11,3.5,"grocery",1
"Cosentino's Brookside Market","cM8NKYDlj86yTDxYBjVV_w",55,4,"grocery",1
"Carollo's Italian Gourmet Grocery","bvbP6zYjFqStCa6HmyGzJg",106,4,"meats,delis,grocery",1
"Cosentino's Downtown Market","umrpNY5AEMMHA933EjlvBw",312,4,"grocery,delis,seafood",1
"Trader Joe's","yT03divuCsr0ZNvMnX2kLw",190,4.5,"grocery",1
"Tortilleria San Antonio","HhDytroPQE34RxQSsh5orQ",172,4.5,"mexican,butcher,grocery",1
"ALDI","XWUMzMOHw0au1HLqGrRD2A",5,3,"grocery,markets,organic_stores",1
"Strack & Van Til","B-tOl9akiqAD18GPMzwFMQ",19,2,"bakeries,grocery,delis",1
"Dollar General","o59HW_AVHBujCl7EUd1K-A",2,4.5,"discountstore,grocery",1
"Miller K Market","edy_0SyC424PZc5COG_kqA",10,2.5,"grocery",1
"Strack and Van Til","mzV4JC6jyoVor9QsyCgUjA",13,2.5,"bakeries,grocery,delis",1
"Lexington Co-op Markets","tNUzh4nt--2S8b_nnLLcNA",128,4.5,"healthmarkets,grocery,bakeries",1
"Wegmans","-n2Y4g_wq5rLnLU0ixPUbg",205,4,"grocery,bakeries,seafoodmarkets",1
"Wegmans","0Kqai5wzvUscoXUdRy_J4A",144,4.5,"grocery",1
"Trader Joe's","bzWj4grHU_ZEv5sZ80rIIQ",152,4.5,"grocery",1
"Lexington Co-op Markets","QtnzQ8lpxKCjwlEifQvuqw",58,4.5,"gourmet,grocery",1
"Dollar General","M-Tkq1TQ2HIXKQoCo0vILw",1,1,"grocery,discountstore",1
"Walmart Supercenter","TqnvzFFfBl_Lc_9o4Y5f3g",15,1.5,"grocery,deptstores",1
"Food Lion Corporation","kP5NSDF7xXBRrqW_uDjv_w",3,3.5,"grocery",1
"Food Lion Inc 127","IZsH9m3P7aGq1QD8PpH2YA",3,4.5,"grocery",1
"Super Mart 401 Tienda Taqueria Mexicana","B7bDaM3qG8A8OewHWQCfpA",9,4.5,"mexican,grocery",1
"Market Basket","JzbsLI-vfFh1FK6GpMM44w",10,2.5,"bakeries,grocery,florists",1
"Market Basket","87kKODh6wd49ob6WwhFI0Q",3,3.5,"bakeries,grocery,florists",1
"Magana Food Mart","8NsTbDejcyDj0wnJBPfZFQ",2,4,"grocery",1
"La Michoacana","1FT_vksA5FBAokQCDMGVsA",2,4.5,"grocery",1
"Judice's French Market & Deli","JoU0s0wvpiIdw0SC326B8Q",8,5,"grocery,delis",1
"ALDI","jOnxHKm6r7_F5Mm8evUlJA",2,5,"grocery,markets,organic_stores",1
"Wild Oats Market","MamZuvp1FazZQ0A01EFceg",34,3.5,"grocery,healthmarkets,organic_stores",1
"The Market Wagon","zMifhgMRnEuk6MPB922WJw",9,4,"grocery",1
"Healthy Living Market & Cafe","8MIpGjRF-Ti-yWAmvKKYVA",81,4.5,"grocery,cafes,healthmarkets",1
"Fred the Butcher","5GD44WT2V8_EOUyNCoVddQ",84,4,"meats,delis,grocery",1
"B & C Discount","nY1T5Ca5IPCDdHsPRm3sqA",1,5,"grocery",1
"cash savers","wDWlkvGK1cKDgDUlHk2E6A",1,4,"grocery",1
"Walmart Neighborhood Market","RVDq2r_EekRSb9rLZ0_bmg",5,3,"grocery,drugstores",1
"10 Box Cost-Plus","rEHteEiX2S6kGXRGwkvkAQ",1,5,"grocery",1
"Kroger Food Store","extq5YQ83rpP2Rke46C73Q",4,3,"grocery,florists",1
"Fishers Foods","glFOLEANB_nxOdA7dZ4sCQ",16,3,"grocery,beer_and_wine,organic_stores",1
"Oriental Food & Gift","6P4AkAKe2zIpQymAZwiqZA",4,5,"grocery,importedfood",1
"Walmart Supercenter","qxzlhBO26dndNV3ECzH1PA",16,2.5,"deptstores,grocery",1
"Raisin Rack Natural Food Market","XbhXVV-QDsnlQYvsFx2O4Q",24,4,"healthmarkets,grocery,herbsandspices",1
"Dioguardi's Italian Foods","7DHK_AcXlUbWtxsYSE7hyQ",12,4.5,"grocery",1
"Fairfax Quality Market","C_s46ulC1rUe2Ams-vRMbg",23,4.5,"grocery,delis,pizza",1
"Whole Foods Market","Kb5EenNdRtXl0h9NLwU4Uw",123,3.5,"grocery,healthmarkets,organic_stores",1
"Trader Joe's","09_msRmp9DtnzfjzQ16SFQ",56,4.5,"grocery",1
"Eatori Market","GtYLBKWylCML8YmZDgi81Q",99,4,"grocery,beer_and_wine,cocktailbars",1
"Honey Bee La Colmena","PyWdjQkGTkOcprSk3WRFNw",237,4.5,"grocery,mexican",1
"Cub - Willmar","7eZAS5XFrMlcYzuA4f5VfA",1,5,"grocery",1
"Walmart Supercenter","mdX2rNYYNH84gO6vp4z9Tg",8,1.5,"grocery,deptstores",1
"Cash Wise Foods","6TsDKCqfsQ9H7GCy9iEh0Q",4,3.5,"grocery",1
"Bihi's Shop of African Food","jyx2sbYv2m9USg39qGW8Dw",1,5,"grocery",1
"Taqueria El Guerrerito","G8mJXjyYvS8d3nt8fiUs8Q",3,5,"mexican,grocery",1
"Publix Super Markets","Wcw87Um2QRQfe1pWHUNroQ",8,3.5,"grocery",1
"Publix Super Markets","I7grbdLpe3YALtL9R2QK2w",12,3.5,"grocery",1
"Publix Super Markets","sDhoa8qQhAwDg5dNknqwHw",16,3.5,"grocery",1
"Publix Super Markets","Lzm7cnSJd2CUkPAYmn_iZg",9,5,"grocery",1
"Felton's Meat & Produce Market","_S5QxIr2vcVjVOxhvyV36A",21,4,"grocery,markets,meats",1
"The Plum Creek Market","9NwvJPI0fUs7DNWO5F5pyA",3,5,"beer_and_wine,grocery,delis",1
"ACME Markets","-zF7gfbCbviQ3Bqha_YwJw",15,3,"grocery",1
"Redners Markets","dm_-5S1m8h6pC2jASAMK_g",4,5,"grocery",1
"ALDI","BLBs2HQfYm_Yzpk4_wMM5g",14,4,"grocery,markets,organic_stores",1
"Northside Market & Deli","QQu_VLCqs5jc49UICVFITw",10,3,"grocery,delis",1
"Fast 5 Grocery & Food","XsNTEO9bjuUhvDZMZ79tSA",15,4.5,"delis,hotdogs,grocery",1
"Lidl","bpYeTbPrE_hFmJB9N4xS6w",83,3.5,"grocery,shopping",1
"The Fresh Market","V2p34az3xi38PytuOyrgXA",44,4,"grocery",1
"Kroger Marketplace","sp_IB1Ed8P5UnmS4RGrntQ",41,4,"grocery,deptstores",1
"Pendulum Fine Meats","yK-9F_cQKW2zK74FR5VdRw",128,5,"butcher,grocery,beer_and_wine",1
"Harding's Friendly Market of St Joseph","AxqgTvfpdcgqI9nlOZbwBg",6,3.5,"grocery",1
"Meijer","T946_TyuOp5WqpB02ES99A",20,2.5,"grocery",1
"ALDI","3Z7bMEVGvlLpZiNo5kQo4g",7,4,"grocery,markets,organic_stores",1
"Martin's Super Markets","cIAY8nTzWoMZBazpfuEMsA",25,3.5,"grocery,pharmacy",1
"State Street Meats","1Ml59QKIzdbFLSSPzCeKew",9,5,"butcher,delis,grocery",1
"Neighbor's House Grocery","oCCp5oE08-n_MfavXmPvIA",18,4.5,"grocery",1
"Euro Indo Market","f-ECIRSHT8EQkBf3ZjXkEA",19,4.5,"grocery",1
"Town Talk Foods","WVITF3SwSxzfv6uRIB4P9g",60,4.5,"grocery",1
"Trader Joe's","ReTbI7eiCtROiKK5ImeeJg",174,4.5,"grocery",1
"Central Market","32kYKRkHACG2j2DnFwoyAg",358,4.5,"grocery",1
"Walmart Neighborhood Market","jW3smbz0NeP4LanXyqtZsw",9,3,"grocery,deptstores",1
"Mac's Fresh Market","CFl8DPP_yMOep984kcRGdw",2,5,"grocery",1
"Brookshire's","AnSrlT-7gGBTFBlArwAVSQ",4,4.5,"bakeries,grocery,delis",1
"Brookshire's","Y_Geh5B9cAScmvMm6SO7Aw",5,3.5,"grocery",1
"Mac's Fresh Market","AsuadP1dw6IdATupDsA2xg",5,4.5,"grocery",1
"Marc's Stores","yXkFgdHN-XZpi0OlJsIlrA",6,3.5,"grocery,pharmacy,discountstore",1
"Giant Eagle","Tyf1ne4mMUxegQLyz-1zkQ",7,3,"grocery",1
"Rulli Bros","cQmS7xdr0Dga97TMeEm0-g",17,3,"meats,grocery",1
"Nemenz IGA Supercenter","HHY1SCRkrQH5Aos1KcDuGg",8,4.5,"grocery",1
"Berry's Natural Food Market","9RDTqrIrhiqhDo4Bc-YL5g",4,5,"organic_stores,vitaminssupplements,grocery",1
"Winn Dixie","8zTEQoUTbnzMD-adWEz5TA",8,3,"grocery",1
"Froogles Coast + Foods","eUIBDSg1IoAI2rXfQ-PcZA",3,4.5,"grocery",1
"Gulfport NCBC Commissary","zXUBwSke-dYiGQCIFL073g",4,2.5,"grocery",1
"Walmart Supercenter","0Cced9VzRS7YiGWTdmXytA",17,3,"grocery,deptstores",1
"Rouse Market","YDPjvIUzSxAhgfeleqJNEA",38,3,"grocery",1
"Kroger","mztV-6W7kCbgkWddgBa5Ug",18,2.5,"grocery",1
"Jerusalem Market","UxQxYeX4jWdo8aENG9Tiyw",8,5,"grocery,importedfood",1
"La Canasta","uTnhGVyTfX_fFB83AdnDBw",22,5,"grocery,mexican",1
"Country Fresh Farm Market","3v2DIMFDWXKu1LPIZsPI1g",38,4.5,"grocery,farmersmarket",1
"Mi Tierra Supermercado","o8wFo5835tsZ605L0_UERQ",48,4.5,"mexican,grocery",1
"Meijer","XbHxWOciYlBhJOjKRQbo9g",63,3,"grocery",1
"Curtis Orchard & Pumpkin Patch","EYmj4QlhqgrsMXnLeGLu3Q",65,3.5,"tradamerican,grocery,organic_stores",1
"Harvest Market","z-Q3uNXOjr7iYpl9kexFzQ",62,4,"grocery",1
"Fresh International Market","Sp32-I-Ej0CBVJvFCghyPw",27,4.5,"grocery,gourmet",1
"Common Ground Food Co-Op","o80p16nM5CWbl22JP1nB-w",79,4,"grocery,csa",1
"Caffe Barista & Deli","aO2YhzqDipBvyP7XMlcIKQ",57,4,"grocery,delis",1
"Kroger","m4SW_jfDO2E-tqtR4st-Cg",37,4.5,"grocery",1
"Trader Joe's","R_YsWHIBuvJbu6hOgYVRJw",172,4.5,"grocery",1
"Whole Foods Market","G9Ghs0hG83B1niaNac-5oA",149,3.5,"grocery,healthmarkets,organic_stores",1
"La Mexicana Restaurant & Grocery","vocUrIkNORM75HM5Se01Vg",452,4.5,"grocery,mexican",1
"Walmart Supercenter","JV3zCslfPDL0MDfazS-sOg",27,2.5,"grocery,deptstores",1
"Lowes Foods","RDNlY8SH40PhKvPPl0ivTw",23,3.5,"grocery,beer_and_wine,chicken_wings",1
